clause_id,source_id,book_title,canonical_clause_no,text_type,chapter,six_channel,original_text,normalized_text,formula_names,check_source_attribution,check_clause_number,check_textual_boundary,check_original_text,check_chapter,check_formula_reference,check_source_position,review_status,corrected_field,original_value,corrected_value,reviewer_id,review_date,reason,notes
SHL_SONGBEN_AUX_0022,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,問曰：病有不戰不汗出而解者，何也？答曰：其脈自微，此以曾經發汗、若吐、若下、若亡血，以內無津液，此陰陽自和，必自愈，故不戰不汗出而解也。,問曰：病有不戰不汗出而解者，何也？答曰：其脈自微，此以曾經發汗、若吐、若下、若亡血，以內無津液，此陰陽自和，必自愈，故不戰不汗出而解也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0023,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,問曰：傷寒三日，脈浮數而微，病人身涼和者，何也？答曰：此為欲解也，解以夜半。脈浮而解者，濈然汗出也；脈數而解者，必能食也；脈微而解者，必大汗出也。,問曰：傷寒三日，脈浮數而微，病人身涼和者，何也？答曰：此為欲解也，解以夜半。脈浮而解者，濈然汗出也；脈數而解者，必能食也；脈微而解者，必大汗出也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0024,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,問曰：脈病，欲知愈未愈者，何以別之？答曰：寸口、關上、尺中三處，大小、浮沉、遲數同等，雖有寒熱不解者，此脈陰陽為和平，雖劇當愈。,問曰：脈病，欲知愈未愈者，何以別之？答曰：寸口、關上、尺中三處，大小、浮沉、遲數同等，雖有寒熱不解者，此脈陰陽為和平，雖劇當愈。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0025,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,立夏得洪<j>一作浮</j>大脈，是其本位。其人病身體苦疼重者，須發其汗。若明日身不疼不重者，不須發汗。若汗濈濈自出者，明日便解矣。何以言之？立夏得洪大脈，是其時脈，故使然也。四時倣此。,立夏得洪大脈，是其本位。其人病身體苦疼重者，須發其汗。若明日身不疼不重者，不須發汗。若汗濈濈自出者，明日便解矣。何以言之？立夏得洪大脈，是其時脈，故使然也。四時倣此。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0026,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,問曰：凡病欲知何時得，何時愈？答曰：假令夜半得病，明日日中愈；日中得病，夜半愈。何以言之？日中得病，夜半愈者，以陽得陰則解也；夜半得病，明日日中愈者，以陰得陽則解也。,問曰：凡病欲知何時得，何時愈？答曰：假令夜半得病，明日日中愈；日中得病，夜半愈。何以言之？日中得病，夜半愈者，以陽得陰則解也；夜半得病，明日日中愈者，以陰得陽則解也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0027,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,寸口脈浮為在表，沉為在裏，數為在府，遲為在藏。假令脈遲，此為在藏也。,寸口脈浮為在表，沉為在裏，數為在府，遲為在藏。假令脈遲，此為在藏也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0028,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,趺陽脈浮而濇，少陰脈如經也，其病在脾，法當下利。何以知之？若脈浮大者，氣實血虛也。今趺陽脈浮而濇，故知脾氣不足，胃氣虛也。以少陰脈弦而浮<j>一作沉</j>，才見此為調脈，故稱如經也。若反滑而數者，故知當屎膿也。,趺陽脈浮而濇，少陰脈如經也，其病在脾，法當下利。何以知之？若脈浮大者，氣實血虛也。今趺陽脈浮而濇，故知脾氣不足，胃氣虛也。以少陰脈弦而浮，才見此為調脈，故稱如經也。若反滑而數者，故知當屎膿也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0029,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,寸口脈浮而緊，浮則為風，緊則為寒；風則傷衛，寒則傷榮。榮衛俱病，骨節煩疼，當發其汗也。,寸口脈浮而緊，浮則為風，緊則為寒；風則傷衛，寒則傷榮。榮衛俱病，骨節煩疼，當發其汗也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0030,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,趺陽脈遲而緩，胃氣如經也。趺陽脈浮而數，浮則傷胃，數則動脾，此非本病，醫特下之所為也。榮衛內陷，其數先微，脈反但浮，其人必大便鞕，氣噫而除。何以言之？本以數脈動脾，其數先微，故知脾氣不治，大便鞕，氣噫而除。今脈反浮，其數改微，邪氣獨留，心中則饑，邪熱不殺穀，潮熱發渴，數脈當遲緩，脈因前後度數如法，病者則饑。數脈不時，則生惡瘡也。,趺陽脈遲而緩，胃氣如經也。趺陽脈浮而數，浮則傷胃，數則動脾，此非本病，醫特下之所為也。榮衛內陷，其數先微，脈反但浮，其人必大便鞕，氣噫而除。何以言之？本以數脈動脾，其數先微，故知脾氣不治，大便鞕，氣噫而除。今脈反浮，其數改微，邪氣獨留，心中則饑，邪熱不殺穀，潮熱發渴，數脈當遲緩，脈因前後度數如法，病者則饑。數脈不時，則生惡瘡也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0031,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,師曰：病人脈微而濇者，此為醫所病也。大發其汗，又數大下之，其人亡血，病當惡寒，後乃發熱，無休止時，夏月盛熱，欲著複衣，冬月盛寒，欲裸其身。所以然者，陽微則惡寒，陰弱則發熱，此醫發其汗，令陽氣微，又大下之，令陰氣弱。五月之時，陽氣在表，胃中虛冷，以陽氣內微，不能勝冷，故欲著複衣；十一月之時，陽氣在裏，胃中煩熱，以陰氣內弱，不能勝熱，故欲裸其身。又陰脈遲濇，故知血亡也。,師曰：病人脈微而濇者，此為醫所病也。大發其汗，又數大下之，其人亡血，病當惡寒，後乃發熱，無休止時，夏月盛熱，欲著複衣，冬月盛寒，欲裸其身。所以然者，陽微則惡寒，陰弱則發熱，此醫發其汗，令陽氣微，又大下之，令陰氣弱。五月之時，陽氣在表，胃中虛冷，以陽氣內微，不能勝冷，故欲著複衣；十一月之時，陽氣在裏，胃中煩熱，以陰氣內弱，不能勝熱，故欲裸其身。又陰脈遲濇，故知血亡也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0032,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,脈浮而大，心下反鞕，有熱屬藏者，攻之，不令發汗。屬府者，不令溲數。溲數則大便鞕，汗多則熱愈，汗少則便難，脈遲，尚未可攻。,脈浮而大，心下反鞕，有熱屬藏者，攻之，不令發汗。屬府者，不令溲數。溲數則大便鞕，汗多則熱愈，汗少則便難，脈遲，尚未可攻。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0033,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,脈浮而洪，身汗如油，喘而不休，水漿不下，體形不仁，乍靜乍亂，此為命絕也。又未知何藏先受其災，若汗出、髮潤、喘不休者，此為肺先絕也。陽反獨留，形體如煙熏，直視搖頭，此心絕也。唇吻反青，四肢漐習者，此為肝絕也。環口黧黑，柔汗發黃者，此為脾絕也。溲便遺失，狂言，目反直視者，此為腎絕也。,脈浮而洪，身汗如油，喘而不休，水漿不下，體形不仁，乍靜乍亂，此為命絕也。又未知何藏先受其災，若汗出、髮潤、喘不休者，此為肺先絕也。陽反獨留，形體如煙熏，直視搖頭，此心絕也。唇吻反青，四肢漐習者，此為肝絕也。環口黧黑，柔汗發黃者，此為脾絕也。溲便遺失，狂言，目反直視者，此為腎絕也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0034,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,又未知何藏陰陽前絕，若陽氣前絕，陰氣後竭者，其人死，身色必青；陰氣前絕，陽氣後竭者，其人死，身色必赤，腋下溫，心下熱也。,又未知何藏陰陽前絕，若陽氣前絕，陰氣後竭者，其人死，身色必青；陰氣前絕，陽氣後竭者，其人死，身色必赤，腋下溫，心下熱也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0035,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,寸口脈浮大，而醫反下之，此為大逆。浮則無血，大則為寒，寒氣相搏，則為腸鳴，醫乃不知，而反飲冷水，令汗大出，水得寒氣，冷必相搏，其人即䭇。趺陽脈浮，浮則為虛，浮虛相搏，故令氣䭇，言胃氣虛竭也，脈滑則為噦。此為醫咎，責虛取實，守空迫血。脈浮、鼻中燥者，必衄也。,寸口脈浮大，而醫反下之，此為大逆。浮則無血，大則為寒，寒氣相搏，則為腸鳴，醫乃不知，而反飲冷水，令汗大出，水得寒氣，冷必相搏，其人即䭇。趺陽脈浮，浮則為虛，浮虛相搏，故令氣䭇，言胃氣虛竭也，脈滑則為噦。此為醫咎，責虛取實，守空迫血。脈浮、鼻中燥者，必衄也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0036,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,諸脈浮數，當發熱，而灑淅惡寒，若有痛處，飲食如常者，畜積有膿也。脈浮而遲，面熱赤而戰惕者，六七日當汗出而解。反發熱者，差遲。遲為無陽，不能作汗，其身必癢也。,諸脈浮數，當發熱，而灑淅惡寒，若有痛處，飲食如常者，畜積有膿也。脈浮而遲，面熱赤而戰惕者，六七日當汗出而解。反發熱者，差遲。遲為無陽，不能作汗，其身必癢也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0037,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,寸口脈陰陽俱緊者，法當清邪中於上焦，濁邪中於下焦。清邪中上，名曰潔也；濁邪中下，名曰渾也。陰中於邪，必內慄也，表氣微虛，裏氣不守，故使邪中於陰也。陽中於邪，必發熱、頭痛、項強、頸攣、腰痛、脛酸。所為陽中霧露之氣，故曰清邪中上，濁邪中下。陰氣為慄，足膝逆冷，便溺妄出，表氣微虛，裏氣微急，三焦相溷，內外不通。上焦怫鬱，藏氣相熏，口爛食斷也。中焦不治，胃氣上衝，脾氣不轉，胃中為濁，榮衛不通，血凝不流。若衛氣前通者，小便赤黃，與熱相搏，因熱作使，遊於經絡，出入藏府，熱氣所過，則為癰膿。若陰氣前通者，陽氣厥微，陰無所使，客氣內入，嚏而出之，聲嗢咽塞，寒厥相逐，為熱所擁，血凝自下，狀如豚肝。陰陽俱厥，脾氣孤弱，五液注下，下焦不闔，清便下重，令便數難，臍築湫痛，命將難全。,寸口脈陰陽俱緊者，法當清邪中於上焦，濁邪中於下焦。清邪中上，名曰潔也；濁邪中下，名曰渾也。陰中於邪，必內慄也，表氣微虛，裏氣不守，故使邪中於陰也。陽中於邪，必發熱、頭痛、項強、頸攣、腰痛、脛酸。所為陽中霧露之氣，故曰清邪中上，濁邪中下。陰氣為慄，足膝逆冷，便溺妄出，表氣微虛，裏氣微急，三焦相溷，內外不通。上焦怫鬱，藏氣相熏，口爛食斷也。中焦不治，胃氣上衝，脾氣不轉，胃中為濁，榮衛不通，血凝不流。若衛氣前通者，小便赤黃，與熱相搏，因熱作使，遊於經絡，出入藏府，熱氣所過，則為癰膿。若陰氣前通者，陽氣厥微，陰無所使，客氣內入，嚏而出之，聲嗢咽塞，寒厥相逐，為熱所擁，血凝自下，狀如豚肝。陰陽俱厥，脾氣孤弱，五液注下，下焦不闔，清便下重，令便數難，臍築湫痛，命將難全。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0038,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,脈陰陽俱緊者，口中氣出，唇口乾燥，踡臥足冷，鼻中涕出，舌上胎滑，勿妄治也。到七日已來，其人微發熱，手足溫者，此為欲解；或到八日以上，反大發熱者，此為難治。設使惡寒者，必欲嘔也；腹內痛者，必欲利也。,脈陰陽俱緊者，口中氣出，唇口乾燥，踡臥足冷，鼻中涕出，舌上胎滑，勿妄治也。到七日已來，其人微發熱，手足溫者，此為欲解；或到八日以上，反大發熱者，此為難治。設使惡寒者，必欲嘔也；腹內痛者，必欲利也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0039,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,脈陰陽俱緊，至於吐利，其脈獨不解，緊去人安，此為欲解。若脈遲至六七日，不欲食，此為晚發，水停故也，為未解；食自可者，為欲解。,脈陰陽俱緊，至於吐利，其脈獨不解，緊去人安，此為欲解。若脈遲至六七日，不欲食，此為晚發，水停故也，為未解；食自可者，為欲解。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0040,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,病六七日，手足三部脈皆至，大煩而口噤不能言，其人躁擾者，必欲解也。若脈和，其人大煩，目重，瞼內際黃者，此為欲解也。,病六七日，手足三部脈皆至，大煩而口噤不能言，其人躁擾者，必欲解也。若脈和，其人大煩，目重，瞼內際黃者，此為欲解也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0041,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,脈浮而數，浮為風，數為虛，風為熱，虛為寒，風虛相搏，則灑淅惡寒也。,脈浮而數，浮為風，數為虛，風為熱，虛為寒，風虛相搏，則灑淅惡寒也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0042,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,脈浮而滑，浮為陽，滑為實，陽實相搏，其脈數疾，衛氣失度，浮滑之脈數疾，發熱汗出者，此為不治。,脈浮而滑，浮為陽，滑為實，陽實相搏，其脈數疾，衛氣失度，浮滑之脈數疾，發熱汗出者，此為不治。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0043,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨脈法第一,,傷寒欬逆上氣，其脈散者死，謂其形損故也。,傷寒欬逆上氣，其脈散者死，謂其形損故也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0044,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,平脈法第二,,問曰：脈有三部，陰陽相乘；榮衛血氣，在人體躬；呼吸出入，上下於中；因息遊布，津液流通；隨時動作，效象形容，春弦秋浮，冬沉夏洪；察色觀脈，大小不同；一時之間，變無經常；尺寸參差，或短或長；上下乖錯，或存或亡；病輒改易，進退低昂；心迷意惑，動失紀綱；願為具陳，令得分明。,問曰：脈有三部，陰陽相乘；榮衛血氣，在人體躬；呼吸出入，上下於中；因息遊布，津液流通；隨時動作，效象形容，春弦秋浮，冬沉夏洪；察色觀脈，大小不同；一時之間，變無經常；尺寸參差，或短或長；上下乖錯，或存或亡；病輒改易，進退低昂；心迷意惑，動失紀綱；願為具陳，令得分明。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0045,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,平脈法第二,,師曰：子之所問，道之根源。脈有三部，尺寸及關；榮衛流行，不失衡銓；腎沉心洪，肺浮肝弦；此自經常，不失銖分；出入升降，漏刻周旋；水下二刻，一周循環；當復寸口，虛實見焉；變化相乘，陰陽相干；風則浮虛，寒則牢堅；沉潛水畜，支飲急弦；動則為痛，數則熱煩；設有不應，知變所緣；三部不同，病各異端；太過可怪，不及亦然；邪不空見，中必有奸；審察表裏，三焦別焉；知其所舍，消息診看；料度府藏，獨見若神。為子條記，傳與賢人。,師曰：子之所問，道之根源。脈有三部，尺寸及關；榮衛流行，不失衡銓；腎沉心洪，肺浮肝弦；此自經常，不失銖分；出入升降，漏刻周旋；水下二刻，一周循環；當復寸口，虛實見焉；變化相乘，陰陽相干；風則浮虛，寒則牢堅；沉潛水畜，支飲急弦；動則為痛，數則熱煩；設有不應，知變所緣；三部不同，病各異端；太過可怪，不及亦然；邪不空見，中必有奸；審察表裏，三焦別焉；知其所舍，消息診看；料度府藏，獨見若神。為子條記，傳與賢人。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0046,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,平脈法第二,,師曰：呼吸者，脈之頭也。初持脈，來疾去遲，此出疾入遲，名曰內虛外實也。初持脈，來遲去疾，此出遲入疾，名曰內實外虛也。,師曰：呼吸者，脈之頭也。初持脈，來疾去遲，此出疾入遲，名曰內虛外實也。初持脈，來遲去疾，此出遲入疾，名曰內實外虛也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0047,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,平脈法第二,,問曰：上工望而知之，中工問而知之，下工脈而知之，願聞其說。師曰：病家人請云，病人若發熱，身體疼，病人自臥。師到，診其脈，沉而遲者，知其差也。何以知之？表有病者，脈當浮大，今脈反沉遲，故知愈也。,問曰：上工望而知之，中工問而知之，下工脈而知之，願聞其說。師曰：病家人請云，病人若發熱，身體疼，病人自臥。師到，診其脈，沉而遲者，知其差也。何以知之？表有病者，脈當浮大，今脈反沉遲，故知愈也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0048,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,平脈法第二,,假令病人云，腹內卒痛，病人自坐。師到，脈之，浮而大者，知其差也。何以知之？若裏有病者，脈當沉而細，今脈浮大，故知愈也。,假令病人云，腹內卒痛，病人自坐。師到，脈之，浮而大者，知其差也。何以知之？若裏有病者，脈當沉而細，今脈浮大，故知愈也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0049,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,平脈法第二,,師曰：病家人來請云，病人發熱煩極。明日師到，病人向壁臥，此熱已去也。設令脈不和，處言已愈。設令向壁臥，聞師到，不驚起而盼視，若三言三止，脈之嚥唾者，此詐病也。設令脈自和，處言汝病大重，當須服吐下藥，針灸數十百處乃愈。,師曰：病家人來請云，病人發熱煩極。明日師到，病人向壁臥，此熱已去也。設令脈不和，處言已愈。設令向壁臥，聞師到，不驚起而盼視，若三言三止，脈之嚥唾者，此詐病也。設令脈自和，處言汝病大重，當須服吐下藥，針灸數十百處乃愈。,[],,,,,,,,,,,,,,,
