relation_id,source_node_id,source_node_type,target_node_id,target_node_type,relation_type,description,target_citation,check_source_node,check_target_node,check_relation_type,check_evidence_source,review_status,corrected_field,original_value,corrected_value,reviewer_id,review_date,reason,notes
REL_02465,SHL_SONGBEN_0041,clause,CR_GUANZHU_0039,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.94）。,傷寒貫珠集:p193,,,,,,,,,,,,
REL_02466,SHL_SONGBEN_0152,clause,CR_GUANZHU_0040,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.85）。,傷寒貫珠集:p199,,,,,,,,,,,,
REL_02467,SHL_SONGBEN_0074,clause,CR_GUANZHU_0041,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.94）。,傷寒貫珠集:p206,,,,,,,,,,,,
REL_02468,SHL_SONGBEN_0092,clause,CR_GUANZHU_0042,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.82）。,傷寒貫珠集:p213,,,,,,,,,,,,
REL_02469,SHL_SONGBEN_0094,clause,CR_GUANZHU_0043,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.92）。,傷寒貫珠集:p218,,,,,,,,,,,,
REL_02470,SHL_SONGBEN_0102,clause,CR_GUANZHU_0044,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p226,,,,,,,,,,,,
REL_02471,SHL_SONGBEN_0177,clause,CR_GUANZHU_0045,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p230,,,,,,,,,,,,
REL_02472,SHL_SONGBEN_0178,clause,CR_GUANZHU_0046,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.65）。,傷寒貫珠集:p238,,,,,,,,,,,,
REL_02473,SHL_SONGBEN_0024,clause,CR_GUANZHU_0047,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p243,,,,,,,,,,,,
REL_02474,SHL_SONGBEN_0025,clause,CR_GUANZHU_0048,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.90）。,傷寒貫珠集:p245,,,,,,,,,,,,
REL_02475,SHL_SONGBEN_0026,clause,CR_GUANZHU_0049,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p250,,,,,,,,,,,,
REL_02476,SHL_SONGBEN_0028,clause,CR_GUANZHU_0050,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.99）。,傷寒貫珠集:p256,,,,,,,,,,,,
REL_02477,SHL_SONGBEN_0029,clause,CR_GUANZHU_0051,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.96）。,傷寒貫珠集:p260,,,,,,,,,,,,
REL_02478,SHL_SONGBEN_0030,clause,CR_GUANZHU_0052,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.71）。,傷寒貫珠集:p271,,,,,,,,,,,,
REL_02479,SHL_SONGBEN_0020,clause,CR_GUANZHU_0053,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p274,,,,,,,,,,,,
REL_02480,SHL_SONGBEN_0062,clause,CR_GUANZHU_0054,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p279,,,,,,,,,,,,
REL_02481,SHL_SONGBEN_0064,clause,CR_GUANZHU_0055,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p283,,,,,,,,,,,,
REL_02482,SHL_SONGBEN_0065,clause,CR_GUANZHU_0056,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p296,,,,,,,,,,,,
REL_02483,SHL_SONGBEN_0122,clause,CR_GUANZHU_0057,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.95）。,傷寒貫珠集:p303,,,,,,,,,,,,
REL_02484,SHL_SONGBEN_0066,clause,CR_GUANZHU_0058,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.84）。,傷寒貫珠集:p305,,,,,,,,,,,,
REL_02485,SHL_SONGBEN_0057,clause,CR_GUANZHU_0059,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.88）。,傷寒貫珠集:p310,,,,,,,,,,,,
REL_02486,SHL_SONGBEN_0068,clause,CR_GUANZHU_0060,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.85）。,傷寒貫珠集:p313,,,,,,,,,,,,
REL_02487,SHL_SONGBEN_0070,clause,CR_GUANZHU_0061,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p318,,,,,,,,,,,,
REL_02488,SHL_SONGBEN_0063,clause,CR_GUANZHU_0062,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p320,,,,,,,,,,,,
REL_02489,SHL_SONGBEN_0127,clause,CR_GUANZHU_0063,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.91）。,傷寒貫珠集:p330,,,,,,,,,,,,
REL_02490,SHL_SONGBEN_0161,clause,CR_GUANZHU_0064,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.86）。,傷寒貫珠集:p336,,,,,,,,,,,,
REL_02491,SHL_SONGBEN_0067,clause,CR_GUANZHU_0065,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.85）。,傷寒貫珠集:p342,,,,,,,,,,,,
REL_02492,SHL_SONGBEN_0058,clause,CR_GUANZHU_0066,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.95）。,傷寒貫珠集:p348,,,,,,,,,,,,
REL_02493,SHL_SONGBEN_0071,clause,CR_GUANZHU_0067,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.74）。,傷寒貫珠集:p352,,,,,,,,,,,,
REL_02494,SHL_SONGBEN_0073,clause,CR_GUANZHU_0068,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p359,,,,,,,,,,,,
REL_02495,SHL_SONGBEN_0124,clause,CR_GUANZHU_0069,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.93）。,傷寒貫珠集:p376,,,,,,,,,,,,
REL_02496,SHL_SONGBEN_0125,clause,CR_GUANZHU_0070,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.87）。,傷寒貫珠集:p382,,,,,,,,,,,,
REL_02497,SHL_SONGBEN_0126,clause,CR_GUANZHU_0071,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.93）。,傷寒貫珠集:p385,,,,,,,,,,,,
REL_02498,SHL_SONGBEN_0129,clause,CR_GUANZHU_0072,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.65）。,傷寒貫珠集:p391,,,,,,,,,,,,
REL_02499,SHL_SONGBEN_0130,clause,CR_GUANZHU_0073,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.86）。,傷寒貫珠集:p394,,,,,,,,,,,,
REL_02500,SHL_SONGBEN_0167,clause,CR_GUANZHU_0074,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.82）。,傷寒貫珠集:p396,,,,,,,,,,,,
REL_02501,SHL_SONGBEN_0131,clause,CR_GUANZHU_0075,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.75）。,傷寒貫珠集:p399,,,,,,,,,,,,
REL_02502,SHL_SONGBEN_0134,clause,CR_GUANZHU_0076,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.90）。,傷寒貫珠集:p405,,,,,,,,,,,,
REL_02503,SHL_SONGBEN_0135,clause,CR_GUANZHU_0077,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.92）。,傷寒貫珠集:p414,,,,,,,,,,,,
REL_02504,SHL_SONGBEN_0136,clause,CR_GUANZHU_0078,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.86）。,傷寒貫珠集:p416,,,,,,,,,,,,
REL_02505,SHL_SONGBEN_0137,clause,CR_GUANZHU_0079,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.82）。,傷寒貫珠集:p419,,,,,,,,,,,,
REL_02506,SHL_SONGBEN_0138,clause,CR_GUANZHU_0080,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p427,,,,,,,,,,,,
REL_02507,SHL_SONGBEN_0141,clause,CR_GUANZHU_0081,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.95）。,傷寒貫珠集:p432,,,,,,,,,,,,
REL_02508,SHL_SONGBEN_0150,clause,CR_GUANZHU_0082,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.85）。,傷寒貫珠集:p439,,,,,,,,,,,,
REL_02509,SHL_SONGBEN_0132,clause,CR_GUANZHU_0083,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p441,,,,,,,,,,,,
REL_02510,SHL_SONGBEN_0133,clause,CR_GUANZHU_0084,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.82）。,傷寒貫珠集:p444,,,,,,,,,,,,
REL_02511,SHL_SONGBEN_0151,clause,CR_GUANZHU_0085,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.91）。,傷寒貫珠集:p447,,,,,,,,,,,,
REL_02512,SHL_SONGBEN_0154,clause,CR_GUANZHU_0086,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p451,,,,,,,,,,,,
REL_02513,SHL_SONGBEN_0155,clause,CR_GUANZHU_0087,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p457,,,,,,,,,,,,
REL_02514,SHL_SONGBEN_0149,clause,CR_GUANZHU_0088,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.70）。,傷寒貫珠集:p464,,,,,,,,,,,,
REL_02515,SHL_SONGBEN_0158,clause,CR_GUANZHU_0089,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.89）。,傷寒貫珠集:p477,,,,,,,,,,,,
REL_02516,SHL_SONGBEN_0076,clause,CR_GUANZHU_0090,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.80）。,傷寒貫珠集:p491,,,,,,,,,,,,
REL_02517,SHL_SONGBEN_0078,clause,CR_GUANZHU_0091,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p501,,,,,,,,,,,,
REL_02518,SHL_SONGBEN_0079,clause,CR_GUANZHU_0092,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p503,,,,,,,,,,,,
REL_02519,SHL_SONGBEN_0080,clause,CR_GUANZHU_0093,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p508,,,,,,,,,,,,
REL_02520,SHL_SONGBEN_0081,clause,CR_GUANZHU_0094,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.87）。,傷寒貫珠集:p513,,,,,,,,,,,,
REL_02521,SHL_SONGBEN_0034,clause,CR_GUANZHU_0095,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.94）。,傷寒貫珠集:p517,,,,,,,,,,,,
REL_02522,SHL_SONGBEN_0163,clause,CR_GUANZHU_0096,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.89）。,傷寒貫珠集:p524,,,,,,,,,,,,
REL_02523,SHL_SONGBEN_0091,clause,CR_GUANZHU_0097,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.92）。,傷寒貫珠集:p530,,,,,,,,,,,,
REL_02524,SHL_SONGBEN_0159,clause,CR_GUANZHU_0098,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.68）。,傷寒貫珠集:p537,,,,,,,,,,,,
REL_02525,SHL_SONGBEN_0140,clause,CR_GUANZHU_0099,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.95）。,傷寒貫珠集:p543,,,,,,,,,,,,
REL_02526,SHL_SONGBEN_0021,clause,CR_GUANZHU_0100,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.75）。,傷寒貫珠集:p547,,,,,,,,,,,,
REL_02527,SHL_SONGBEN_0022,clause,CR_GUANZHU_0101,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.70）。,傷寒貫珠集:p551,,,,,,,,,,,,
REL_02528,SHL_SONGBEN_0043,clause,CR_GUANZHU_0102,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.78）。,傷寒貫珠集:p553,,,,,,,,,,,,
REL_02529,SHL_SONGBEN_0015,clause,CR_GUANZHU_0103,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.94）。,傷寒貫珠集:p555,,,,,,,,,,,,
REL_02530,SHL_SONGBEN_0107,clause,CR_GUANZHU_0104,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p557,,,,,,,,,,,,
REL_02531,SHL_SONGBEN_0098,clause,CR_GUANZHU_0105,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.90）。,傷寒貫珠集:p563,,,,,,,,,,,,
REL_02532,SHL_SONGBEN_0156,clause,CR_GUANZHU_0106,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p567,,,,,,,,,,,,
REL_02533,SHL_SONGBEN_0063,clause,CR_GUANZHU_0062,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.95）。,傷寒貫珠集:p570,,,,,,,,,,,,
REL_02534,SHL_SONGBEN_0090,clause,CR_GUANZHU_0108,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.96）。,傷寒貫珠集:p573,,,,,,,,,,,,
REL_02535,SHL_SONGBEN_0045,clause,CR_GUANZHU_0109,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.94）。,傷寒貫珠集:p575,,,,,,,,,,,,
REL_02536,SHL_SONGBEN_0093,clause,CR_GUANZHU_0110,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.77）。,傷寒貫珠集:p578,,,,,,,,,,,,
REL_02537,SHL_SONGBEN_0059,clause,CR_GUANZHU_0111,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p581,,,,,,,,,,,,
REL_02538,SHL_SONGBEN_0060,clause,CR_GUANZHU_0112,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p583,,,,,,,,,,,,
REL_02539,SHL_SONGBEN_0061,clause,CR_GUANZHU_0113,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.95）。,傷寒貫珠集:p586,,,,,,,,,,,,
REL_02540,SHL_SONGBEN_0069,clause,CR_GUANZHU_0114,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p592,,,,,,,,,,,,
REL_02541,SHL_SONGBEN_0173,clause,CR_GUANZHU_0115,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p599,,,,,,,,,,,,
REL_02542,SHL_SONGBEN_0120,clause,CR_GUANZHU_0116,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.94）。,傷寒貫珠集:p605,,,,,,,,,,,,
REL_02543,SHL_SONGBEN_0121,clause,CR_GUANZHU_0117,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p608,,,,,,,,,,,,
REL_02544,SHL_SONGBEN_0123,clause,CR_GUANZHU_0118,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.87）。,傷寒貫珠集:p610,,,,,,,,,,,,
REL_02545,SHL_SONGBEN_0016,clause,CR_GUANZHU_0119,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.61）。,傷寒貫珠集:p612,,,,,,,,,,,,
REL_02546,SHL_SONGBEN_0115,clause,CR_GUANZHU_0120,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.84）。,傷寒貫珠集:p624,,,,,,,,,,,,
REL_02547,SHL_SONGBEN_0114,clause,CR_GUANZHU_0121,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.83）。,傷寒貫珠集:p626,,,,,,,,,,,,
REL_02548,SHL_SONGBEN_0119,clause,CR_GUANZHU_0122,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p628,,,,,,,,,,,,
REL_02549,SHL_SONGBEN_0111,clause,CR_GUANZHU_0123,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.98）。,傷寒貫珠集:p630,,,,,,,,,,,,
REL_02550,SHL_SONGBEN_0110,clause,CR_GUANZHU_0124,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.73）。,傷寒貫珠集:p632,,,,,,,,,,,,
REL_02551,SHL_SONGBEN_0118,clause,CR_GUANZHU_0125,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p638,,,,,,,,,,,,
REL_02552,SHL_SONGBEN_0112,clause,CR_GUANZHU_0126,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.86）。,傷寒貫珠集:p643,,,,,,,,,,,,
REL_02553,SHL_SONGBEN_0006,clause,CR_GUANZHU_0127,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.62）。,傷寒貫珠集:p659,,,,,,,,,,,,
REL_02554,SHL_SONGBEN_0014,clause,CR_GUANZHU_0128,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.80）。,傷寒貫珠集:p678,,,,,,,,,,,,
REL_02555,SHL_SONGBEN_0174,clause,CR_GUANZHU_0129,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.90）。,傷寒貫珠集:p700,,,,,,,,,,,,
REL_02556,SHL_SONGBEN_0175,clause,CR_GUANZHU_0130,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.93）。,傷寒貫珠集:p708,,,,,,,,,,,,
REL_02557,SHL_SONGBEN_0382,clause,CR_GUANZHU_0131,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.81）。,傷寒貫珠集:p724,,,,,,,,,,,,
REL_02558,SHL_SONGBEN_0383,clause,CR_GUANZHU_0132,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.99）。,傷寒貫珠集:p727,,,,,,,,,,,,
REL_02559,SHL_SONGBEN_0384,clause,CR_GUANZHU_0133,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.69）。,傷寒貫珠集:p729,,,,,,,,,,,,
REL_02560,SHL_SONGBEN_0385,clause,CR_GUANZHU_0134,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.92）。,傷寒貫珠集:p733,,,,,,,,,,,,
REL_02561,SHL_SONGBEN_0386,clause,CR_GUANZHU_0135,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p737,,,,,,,,,,,,
REL_02562,SHL_SONGBEN_0387,clause,CR_GUANZHU_0136,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p755,,,,,,,,,,,,
REL_02563,SHL_SONGBEN_0388,clause,CR_GUANZHU_0137,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.90）。,傷寒貫珠集:p757,,,,,,,,,,,,
REL_02564,SHL_SONGBEN_0389,clause,CR_GUANZHU_0138,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p759,,,,,,,,,,,,
REL_02565,SHL_SONGBEN_0390,clause,CR_GUANZHU_0139,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.93）。,傷寒貫珠集:p761,,,,,,,,,,,,
REL_02566,SHL_SONGBEN_0391,clause,CR_GUANZHU_0140,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p765,,,,,,,,,,,,
REL_02567,SHL_SONGBEN_0166,clause,CR_GUANZHU_0141,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.77）。,傷寒貫珠集:p768,,,,,,,,,,,,
REL_02568,SHL_SONGBEN_0180,clause,CR_GUANZHU_0142,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.82）。,傷寒貫珠集:p776,,,,,,,,,,,,
REL_02569,SHL_SONGBEN_0179,clause,CR_GUANZHU_0143,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.74）。,傷寒貫珠集:p779,,,,,,,,,,,,
REL_02570,SHL_SONGBEN_0184,clause,CR_GUANZHU_0144,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.88）。,傷寒貫珠集:p784,,,,,,,,,,,,
REL_02571,SHL_SONGBEN_0181,clause,CR_GUANZHU_0145,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.74）。,傷寒貫珠集:p788,,,,,,,,,,,,
REL_02572,SHL_SONGBEN_0218,clause,CR_GUANZHU_0146,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.88）。,傷寒貫珠集:p792,,,,,,,,,,,,
REL_02573,SHL_SONGBEN_0245,clause,CR_GUANZHU_0147,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.83）。,傷寒貫珠集:p794,,,,,,,,,,,,
REL_02574,SHL_SONGBEN_0246,clause,CR_GUANZHU_0148,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度1.00）。,傷寒貫珠集:p796,,,,,,,,,,,,
REL_02575,SHL_SONGBEN_0188,clause,CR_GUANZHU_0149,commentary,commentary_support,尤怡《傷寒貫珠集》對本條有注（對齊相似度0.74）。,傷寒貫珠集:p800,,,,,,,,,,,,
